time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
4.618,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.726,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.839,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.039,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.101,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.344,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.401,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.501,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.601,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.707,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.821,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.001,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.113,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.347,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.401,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.502,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.706,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.801,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.051,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.107,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.201,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.301,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.401,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.535,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.601,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.701,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.832,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.949,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.022,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.128,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.246,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.301,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.401,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.545,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.601,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.722,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.802,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.901,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
