epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
137,22167.9,1.00881,0.88288,1.09793,0.46403,0.366,0.35838,0.24024,1.31469,1.66028,1.30281,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,22325.2,0.99812,0.87064,1.09114,0.46232,0.366,0.35827,0.24003,1.31507,1.66189,1.3031,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,22481.5,1.0021,0.8691,1.09328,0.46445,0.36543,0.3581,0.23989,1.31557,1.66315,1.30346,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,22640.8,1.00015,0.86845,1.0933,0.46485,0.36557,0.35797,0.23985,1.31618,1.66494,1.30394,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,22804.5,0.99634,0.86206,1.09024,0.46658,0.36467,0.358,0.23985,1.31677,1.66607,1.30438,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,22962.9,0.99338,0.85813,1.08827,0.46646,0.3645,0.35764,0.23958,1.31735,1.66756,1.30487,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,23121,0.99346,0.85632,1.08912,0.46967,0.36251,0.35722,0.23918,1.31787,1.66915,1.3053,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,23277.1,0.98772,0.84397,1.08528,0.47073,0.36216,0.35734,0.23929,1.31838,1.67093,1.30573,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,23432.7,0.98647,0.84142,1.08476,0.4702,0.36237,0.35721,0.23908,1.31883,1.6723,1.30598,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,23588.6,0.98239,0.83952,1.08202,0.46572,0.36465,0.35723,0.23912,1.31943,1.67377,1.30658,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,23743.9,0.98077,0.83663,1.08107,0.46631,0.36289,0.35706,0.2391,1.3199,1.67532,1.30691,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,23899.7,0.97867,0.83175,1.08262,0.46556,0.36324,0.35697,0.23906,1.3205,1.67718,1.30756,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,24058.8,0.98077,0.83177,1.08239,0.466,0.36269,0.35683,0.23894,1.32108,1.67857,1.30811,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,24214.6,0.97565,0.82471,1.08035,0.46428,0.36327,0.35664,0.23866,1.32149,1.68003,1.3085,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
