epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
14,1983.77,1.44152,2.04313,1.43259,0.32545,0.20869,0.18445,0.1115,1.6013,2.4525,1.53274,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
15,2125.41,1.43202,2.01198,1.42088,0.38009,0.21704,0.20415,0.12448,1.54745,2.30039,1.51292,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
16,2268.01,1.41614,1.96789,1.41359,0.34626,0.25374,0.21954,0.13637,1.50852,2.17606,1.48001,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
17,2409.85,1.41275,1.93381,1.40884,0.34408,0.24926,0.22353,0.13914,1.50826,2.18741,1.46033,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
18,2552.14,1.3954,1.90194,1.39679,0.32643,0.23146,0.20769,0.12748,1.52692,2.24279,1.46582,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
19,2695.01,1.39117,1.87808,1.39098,0.37235,0.25781,0.23489,0.14771,1.47635,2.07439,1.42857,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
20,2837.19,1.38104,1.85724,1.38225,0.39096,0.26604,0.24896,0.15623,1.48214,2.06151,1.43994,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
21,2978.8,1.37668,1.83025,1.3766,0.38864,0.25321,0.23649,0.15038,1.48704,2.17728,1.44824,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
22,3120.85,1.3703,1.81342,1.37597,0.38096,0.26654,0.24514,0.1539,1.46687,2.0485,1.42813,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
23,3263.27,1.36096,1.78814,1.36864,0.40876,0.28142,0.26355,0.1669,1.45629,1.99699,1.42178,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
24,3406.24,1.35666,1.76894,1.36467,0.39643,0.27629,0.2551,0.16105,1.44587,1.98342,1.4149,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
25,3548.85,1.35162,1.75322,1.35577,0.38721,0.28086,0.26009,0.16554,1.45054,2.00699,1.42041,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
26,3691.63,1.34628,1.73118,1.35236,0.39337,0.27405,0.26355,0.16719,1.44807,1.984,1.41756,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
27,3832.97,1.33279,1.71352,1.34596,0.40697,0.28936,0.27924,0.17869,1.44868,1.95564,1.41806,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,3975,1.33503,1.69937,1.35029,0.41817,0.29527,0.2827,0.18124,1.41332,1.88661,1.38483,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,4117.28,1.32583,1.68277,1.33977,0.41808,0.29287,0.28019,0.17913,1.4267,1.90827,1.39688,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,4259.62,1.32161,1.66841,1.33547,0.44219,0.30491,0.29796,0.19268,1.40378,1.85753,1.38535,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,4401.95,1.31516,1.65454,1.32892,0.42112,0.30032,0.29314,0.18937,1.40185,1.85081,1.37319,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,4543.58,1.3065,1.64354,1.32559,0.43791,0.30777,0.2985,0.19279,1.39416,1.82577,1.3712,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,4685.48,1.30779,1.62792,1.32236,0.45044,0.3051,0.30134,0.19448,1.39466,1.83477,1.36751,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,4827.41,1.29905,1.61058,1.31412,0.4312,0.31331,0.29957,0.19215,1.39979,1.8223,1.37653,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,4969.19,1.299,1.6035,1.32086,0.44462,0.31311,0.31289,0.20245,1.3848,1.77854,1.36705,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,5111.12,1.29372,1.59373,1.31149,0.44579,0.31562,0.3148,0.20469,1.37579,1.79398,1.35953,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,5252.89,1.29071,1.57444,1.30985,0.45298,0.32089,0.31715,0.20518,1.37926,1.79903,1.3631,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,5394.73,1.29144,1.5639,1.30746,0.46651,0.325,0.32384,0.21087,1.37087,1.7446,1.35567,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,5536.82,1.28469,1.55398,1.30188,0.4525,0.32969,0.32928,0.21646,1.35603,1.73909,1.34468,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,5678.77,1.27846,1.53692,1.29977,0.45692,0.32841,0.33053,0.21616,1.35381,1.73203,1.34506,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,5821.22,1.27423,1.5282,1.29737,0.45454,0.33458,0.332,0.21629,1.35489,1.72426,1.34547,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,5963.48,1.26866,1.52201,1.29191,0.46065,0.33679,0.33553,0.22033,1.34664,1.70738,1.33496,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,6105.19,1.26654,1.51645,1.29272,0.46053,0.33679,0.33712,0.22202,1.34553,1.70655,1.33853,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,6247.63,1.26348,1.50237,1.28779,0.46657,0.34192,0.339,0.22262,1.34111,1.67968,1.3308,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,6389.22,1.2567,1.48908,1.28632,0.46662,0.34802,0.34317,0.22731,1.33018,1.67704,1.32672,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,6531.71,1.25653,1.48389,1.28229,0.46627,0.34921,0.34933,0.23192,1.33545,1.65791,1.3233,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,6673.49,1.25558,1.48311,1.28365,0.46851,0.35207,0.34957,0.23229,1.3321,1.6633,1.32239,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,6815.66,1.24874,1.47072,1.27753,0.47198,0.34605,0.3481,0.23124,1.32744,1.66683,1.32455,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,6958.03,1.24826,1.46233,1.27484,0.47563,0.34479,0.34929,0.23286,1.32391,1.64835,1.31457,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,7100.49,1.24465,1.45075,1.26993,0.48058,0.34769,0.35069,0.23293,1.31956,1.64873,1.31512,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,7242.39,1.24147,1.44857,1.27112,0.47131,0.35091,0.35373,0.23488,1.31763,1.64338,1.31226,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,7384.07,1.24206,1.43635,1.26937,0.46663,0.35489,0.35573,0.23577,1.31851,1.64543,1.31275,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,7526.09,1.23726,1.42868,1.26465,0.4594,0.35518,0.35303,0.23496,1.32176,1.63819,1.31166,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,7668.76,1.23134,1.41649,1.26062,0.47966,0.34959,0.35631,0.23625,1.31673,1.63457,1.31141,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,7810.59,1.22841,1.41213,1.2566,0.46963,0.3555,0.35535,0.23631,1.31596,1.63334,1.30972,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,7952.11,1.22769,1.40076,1.25627,0.48031,0.35124,0.35547,0.23686,1.31809,1.62859,1.31049,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,8093.68,1.22952,1.39443,1.25525,0.47514,0.35725,0.35857,0.23932,1.31695,1.63072,1.31035,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,8235.29,1.22163,1.38459,1.25091,0.48334,0.35463,0.3593,0.23899,1.31371,1.62733,1.30696,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,8376.99,1.22028,1.38507,1.25242,0.48367,0.35572,0.36091,0.23974,1.31504,1.62321,1.3085,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,8516.38,1.21476,1.37295,1.24848,0.47527,0.36217,0.36028,0.24004,1.31315,1.61816,1.3068,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,8657.71,1.21545,1.36548,1.25025,0.47673,0.35967,0.36099,0.24069,1.31009,1.61303,1.30502,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,8799.11,1.20838,1.3579,1.24501,0.483,0.35672,0.36135,0.24165,1.31111,1.61146,1.30455,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,8940.42,1.20305,1.34106,1.24026,0.49244,0.35618,0.36334,0.24254,1.31102,1.61003,1.30319,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,9081.72,1.20453,1.34232,1.23928,0.48861,0.35987,0.36347,0.24247,1.30896,1.60998,1.30196,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,9223.13,1.20702,1.34293,1.2367,0.49053,0.35933,0.36379,0.24354,1.30674,1.6114,1.30077,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,9364.58,1.19988,1.32758,1.23667,0.49039,0.35734,0.36518,0.24375,1.30663,1.60827,1.30131,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,9505.78,1.19779,1.32342,1.2334,0.49906,0.35396,0.36428,0.24343,1.3076,1.60758,1.30209,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,9646.84,1.19184,1.3126,1.23182,0.50282,0.35367,0.36542,0.24428,1.30707,1.60525,1.30268,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,9788.23,1.18909,1.30779,1.22939,0.49999,0.35367,0.36488,0.24391,1.30579,1.6022,1.30129,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,9930.41,1.188,1.29932,1.22959,0.49414,0.35799,0.36457,0.2433,1.30435,1.60304,1.30076,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,10072.3,1.185,1.29998,1.22819,0.49192,0.35822,0.36568,0.24462,1.30356,1.60231,1.29977,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,10214.2,1.18512,1.29548,1.22597,0.50558,0.35213,0.36638,0.24521,1.30265,1.60452,1.29971,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,10355.4,1.17631,1.28091,1.21986,0.49223,0.35899,0.36726,0.24576,1.30163,1.60219,1.29909,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,10496.9,1.17936,1.27627,1.22169,0.49639,0.35747,0.3683,0.24649,1.30276,1.60075,1.30037,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,10638.3,1.17798,1.27712,1.22001,0.49627,0.35999,0.36761,0.24621,1.30249,1.60136,1.30014,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,10779.9,1.17604,1.26886,1.21847,0.48384,0.36666,0.36705,0.24603,1.3023,1.60232,1.29965,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,10921.6,1.17106,1.26491,1.21671,0.48238,0.36562,0.36677,0.24567,1.30268,1.60112,1.29985,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,11063.6,1.16958,1.25923,1.21218,0.48324,0.36351,0.36743,0.24596,1.30341,1.60134,1.30015,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,11205.2,1.16592,1.2468,1.21091,0.48727,0.36335,0.36768,0.24617,1.30321,1.60154,1.29994,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,11346.5,1.16858,1.23995,1.2099,0.49031,0.3624,0.36742,0.24608,1.30307,1.60155,1.29943,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,11486.2,1.16156,1.23566,1.20789,0.48517,0.36574,0.36714,0.24619,1.30315,1.60223,1.29939,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,11625,1.15776,1.23439,1.20334,0.48206,0.36828,0.36721,0.24654,1.30375,1.60162,1.29973,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,11763.5,1.15132,1.22092,1.20346,0.47627,0.3708,0.36742,0.24673,1.30424,1.60198,1.30022,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,11902.5,1.15006,1.21666,1.20144,0.48067,0.3676,0.36745,0.24673,1.30469,1.60174,1.30053,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,12041,1.15065,1.22064,1.20039,0.48791,0.36562,0.36786,0.24694,1.30452,1.60147,1.30042,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,12180.3,1.15045,1.20844,1.19975,0.48677,0.36644,0.36808,0.24706,1.30441,1.60071,1.30002,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,12318.9,1.14343,1.1997,1.19686,0.49225,0.36494,0.36835,0.2469,1.30449,1.5999,1.30003,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,12457.5,1.14449,1.19732,1.19839,0.49563,0.36498,0.36889,0.24725,1.30453,1.60015,1.30018,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,12596,1.14227,1.18876,1.19376,0.49228,0.36667,0.36898,0.24736,1.30471,1.59959,1.29997,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,12735.2,1.14171,1.18911,1.1932,0.49373,0.36694,0.3689,0.2475,1.30468,1.59908,1.2999,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,12874.2,1.13934,1.17786,1.19165,0.49412,0.36745,0.36926,0.24768,1.30455,1.59913,1.29983,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,13013.1,1.12897,1.1725,1.18658,0.49681,0.36648,0.36936,0.24771,1.30444,1.59919,1.30003,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,13151.9,1.13384,1.17061,1.18804,0.4954,0.36702,0.36917,0.24775,1.30433,1.59844,1.2999,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,13291.1,1.13069,1.17014,1.18533,0.49726,0.36502,0.36953,0.24787,1.30426,1.59848,1.29984,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,13430,1.12565,1.16526,1.18427,0.49894,0.36439,0.36956,0.24806,1.30383,1.59898,1.29939,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,13568.5,1.12629,1.15125,1.18241,0.49934,0.36401,0.36953,0.24798,1.30384,1.59928,1.2994,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,13707.4,1.12701,1.15593,1.18493,0.50292,0.36235,0.36935,0.24794,1.30374,1.59907,1.29932,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,13846.3,1.11944,1.14002,1.18068,0.50482,0.36149,0.36932,0.24783,1.30391,1.59878,1.2993,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,13985.4,1.11866,1.14158,1.17889,0.50321,0.36167,0.36916,0.24782,1.30427,1.59884,1.29952,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,14124.3,1.11659,1.13183,1.17726,0.50786,0.36061,0.36919,0.24793,1.30452,1.59924,1.29975,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,14263.5,1.11429,1.13135,1.17639,0.50902,0.35936,0.36963,0.2483,1.30478,1.59952,1.30016,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,14402.5,1.11048,1.12889,1.17449,0.50827,0.35973,0.36966,0.24817,1.30505,1.59987,1.3005,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,14541.4,1.10957,1.12159,1.16724,0.51077,0.35933,0.36984,0.24822,1.30496,1.60022,1.30055,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,14680.4,1.10511,1.11239,1.16845,0.51277,0.35809,0.36972,0.2483,1.30481,1.60018,1.30052,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,14819.5,1.10684,1.11171,1.16984,0.5087,0.35988,0.37027,0.24868,1.30513,1.60027,1.3008,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,14958.1,1.10355,1.10328,1.16614,0.50669,0.3609,0.37001,0.24822,1.30506,1.60042,1.30068,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,15097.9,1.09797,1.09668,1.16535,0.50796,0.36045,0.37004,0.24825,1.30515,1.60069,1.30083,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,15237.1,1.10079,1.09772,1.16466,0.50812,0.3598,0.36996,0.2482,1.30545,1.6008,1.30118,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,15377,1.09547,1.08696,1.16312,0.50745,0.36059,0.37006,0.24813,1.30564,1.60054,1.30133,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,15517.9,1.09101,1.07948,1.15967,0.50718,0.36125,0.37037,0.24826,1.30558,1.6007,1.30141,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,15659.3,1.08913,1.07301,1.15748,0.50601,0.36147,0.37017,0.24813,1.30574,1.60104,1.30161,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,15800.8,1.08596,1.07016,1.15723,0.50557,0.36213,0.37044,0.24806,1.30595,1.60137,1.30176,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,15942.1,1.08519,1.06635,1.15568,0.50862,0.36066,0.37029,0.24789,1.30623,1.60184,1.302,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,16082.9,1.08184,1.06235,1.15273,0.50946,0.36076,0.37025,0.24777,1.30623,1.60229,1.30204,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,16224,1.08147,1.06017,1.15263,0.51054,0.36098,0.37045,0.24791,1.30658,1.60216,1.30236,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,16365.1,1.07587,1.05163,1.14794,0.509,0.36062,0.37012,0.24789,1.30671,1.60235,1.3025,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,16506.6,1.07675,1.04842,1.14689,0.50845,0.36026,0.37021,0.24796,1.3069,1.60259,1.30271,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,16646.7,1.07598,1.04805,1.14597,0.50861,0.36015,0.37035,0.24808,1.30701,1.60275,1.30273,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,16787.1,1.07358,1.04109,1.1459,0.50845,0.35993,0.37024,0.24815,1.30729,1.60319,1.30291,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,16927,1.07037,1.03513,1.14327,0.50771,0.36016,0.37022,0.24804,1.30777,1.60363,1.30328,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,17066.9,1.06306,1.03039,1.14201,0.51035,0.35933,0.37032,0.24813,1.30814,1.60383,1.30364,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,17206,1.06482,1.02753,1.14058,0.51151,0.35883,0.37023,0.24804,1.30825,1.60387,1.30384,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,17344.9,1.06425,1.02422,1.14035,0.51235,0.35815,0.37019,0.24805,1.30835,1.60404,1.30398,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,17483.3,1.06149,1.01844,1.13761,0.5043,0.36153,0.37024,0.24817,1.30873,1.60439,1.30418,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,17622.1,1.05525,1.00865,1.13623,0.50584,0.36069,0.37013,0.24827,1.30871,1.60455,1.30429,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,17760.9,1.05366,1.00604,1.13451,0.50569,0.36087,0.37013,0.24809,1.30898,1.60477,1.3046,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,17899.7,1.05433,1.00714,1.13519,0.5086,0.35996,0.37,0.24808,1.30916,1.60512,1.30478,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,18038.7,1.05162,0.9945,1.12987,0.50887,0.36004,0.37007,0.24802,1.30918,1.60506,1.3048,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,18178.2,1.04693,0.99209,1.12848,0.5107,0.35906,0.37007,0.24794,1.30943,1.60532,1.30515,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,18317.6,1.04698,0.98874,1.12762,0.51223,0.35798,0.36997,0.24791,1.30976,1.6061,1.30543,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,18459.9,1.04362,0.98177,1.128,0.50344,0.36258,0.36994,0.24794,1.30998,1.60653,1.30555,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,18601.4,1.0387,0.97801,1.12315,0.50355,0.36235,0.3701,0.24796,1.31028,1.60745,1.3059,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,18742.6,1.03778,0.97469,1.12435,0.50369,0.36241,0.37004,0.24795,1.31069,1.60803,1.3061,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,18884,1.03727,0.97225,1.12392,0.50427,0.36203,0.37,0.24796,1.31094,1.60851,1.30633,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,19025.6,1.03307,0.96409,1.11853,0.50503,0.36124,0.36991,0.24792,1.3113,1.6091,1.30663,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,19166.4,1.0339,0.96858,1.12121,0.50573,0.36074,0.36989,0.24789,1.31162,1.60919,1.30686,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,19307.7,1.03081,0.95976,1.12026,0.50621,0.36091,0.36998,0.24783,1.31196,1.6097,1.30728,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,19449,1.02196,0.94969,1.11435,0.50363,0.36143,0.3699,0.24781,1.31241,1.61008,1.30754,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,19590.4,1.02634,0.94971,1.11654,0.50293,0.36214,0.36989,0.24774,1.31272,1.61041,1.30764,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,19731,1.02596,0.94923,1.11606,0.50373,0.3623,0.37001,0.24766,1.31306,1.61119,1.30795,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,19875.6,1.02215,0.94516,1.11351,0.50227,0.36247,0.37074,0.24819,1.31326,1.61162,1.3081,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
