epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,2124.52,1.40837,1.8779,1.35759,0.51719,0.38423,0.39587,0.25473,1.3574,1.57523,1.32784,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,2316.89,1.39442,1.85807,1.35116,0.53122,0.39148,0.40339,0.26241,1.34872,1.52641,1.30984,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,2511.23,1.39359,1.83353,1.34564,0.5327,0.40254,0.41267,0.27022,1.33669,1.52819,1.29236,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,2704.68,1.3787,1.80913,1.33576,0.524,0.39917,0.41338,0.26895,1.33509,1.50994,1.30468,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,2898.42,1.37078,1.78842,1.33577,0.53598,0.39958,0.40907,0.26727,1.32054,1.50141,1.29901,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,3092.03,1.3645,1.77549,1.33136,0.54666,0.3982,0.4209,0.27658,1.3119,1.48038,1.28072,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,3285.36,1.35358,1.76734,1.32215,0.5455,0.40207,0.4222,0.27888,1.3127,1.48915,1.28164,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,3479.17,1.35555,1.75881,1.3216,0.5257,0.40872,0.42197,0.2778,1.29941,1.47248,1.26898,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,3672.54,1.34276,1.74169,1.31637,0.5455,0.41081,0.42656,0.28339,1.29731,1.45858,1.2676,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,3866.41,1.34514,1.73169,1.31382,0.55777,0.41093,0.4317,0.28583,1.29758,1.45114,1.269,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,4059.58,1.34238,1.73246,1.31374,0.55047,0.41523,0.43188,0.28596,1.30387,1.44826,1.27856,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,4252.85,1.33482,1.71355,1.3074,0.55266,0.41227,0.43298,0.29031,1.29096,1.44266,1.26859,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,4445.53,1.33306,1.70666,1.30541,0.55678,0.41095,0.43534,0.2925,1.2831,1.43332,1.26159,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,4636.63,1.32701,1.69705,1.30059,0.54397,0.41751,0.43807,0.29008,1.28365,1.42015,1.25671,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,4810.82,1.32302,1.68805,1.29594,0.57094,0.41972,0.44102,0.29394,1.28366,1.42454,1.25871,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,4984.92,1.32458,1.68304,1.29719,0.566,0.41707,0.43849,0.29291,1.27683,1.42055,1.25399,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,5158.91,1.32217,1.67654,1.29125,0.57393,0.4155,0.44199,0.29584,1.27681,1.4242,1.25299,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,5332.81,1.31214,1.66972,1.28926,0.5832,0.41336,0.44356,0.29912,1.26435,1.40849,1.24671,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,5508.23,1.31122,1.66431,1.28915,0.56748,0.42369,0.44787,0.30139,1.2645,1.39981,1.24926,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,5700.47,1.30513,1.66508,1.28857,0.55843,0.42723,0.44851,0.30218,1.25879,1.40196,1.24263,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,5892.46,1.30446,1.6496,1.28462,0.56915,0.43158,0.45193,0.30342,1.25885,1.38518,1.24032,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,6083.83,1.30226,1.64316,1.28095,0.56351,0.42905,0.45214,0.30492,1.25966,1.39641,1.23531,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,6275.89,1.29919,1.63521,1.28088,0.58619,0.4191,0.452,0.3052,1.25208,1.37978,1.23517,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,6462.95,1.29931,1.63733,1.2787,0.56651,0.42459,0.45213,0.30479,1.25064,1.37817,1.23078,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,6654.59,1.29787,1.639,1.27846,0.57122,0.43116,0.45672,0.31058,1.24219,1.36934,1.23176,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,6845.9,1.29208,1.61953,1.27246,0.5891,0.42621,0.45913,0.31049,1.25048,1.36929,1.23042,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,7037.02,1.29245,1.61118,1.27464,0.57698,0.43509,0.46084,0.31353,1.24682,1.36775,1.22846,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,7227.82,1.29206,1.6185,1.27455,0.59138,0.42606,0.45944,0.31241,1.24485,1.35824,1.22835,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,7418.71,1.28413,1.60354,1.27112,0.61143,0.4201,0.46088,0.31532,1.23679,1.35427,1.22431,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,7610.03,1.28868,1.60672,1.27122,0.59357,0.42909,0.46275,0.31542,1.23712,1.35981,1.2265,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,7801.86,1.28035,1.59514,1.26672,0.59344,0.43216,0.46396,0.31476,1.24018,1.34769,1.22735,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,7993.97,1.28656,1.60098,1.2702,0.59403,0.42951,0.465,0.31671,1.23527,1.34957,1.22386,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,8185.51,1.28013,1.5927,1.26423,0.58938,0.43477,0.46516,0.31757,1.23218,1.34501,1.22001,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,8377.06,1.27736,1.58949,1.26165,0.60233,0.42672,0.46604,0.31791,1.23217,1.3466,1.21894,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,8568.77,1.27631,1.5805,1.26069,0.58715,0.4334,0.46609,0.31994,1.23053,1.33904,1.21658,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,8760.9,1.27696,1.582,1.26394,0.59235,0.43223,0.46511,0.31769,1.22611,1.3443,1.21955,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,8952.41,1.26977,1.5775,1.25866,0.57893,0.44086,0.46586,0.31793,1.22766,1.33807,1.21731,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,9143.68,1.27436,1.57028,1.25964,0.57525,0.44337,0.46802,0.31995,1.22453,1.33275,1.21429,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,9335.26,1.2727,1.56632,1.25664,0.59602,0.43498,0.46995,0.32226,1.22205,1.33067,1.21241,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,9527.16,1.26839,1.56114,1.25341,0.58256,0.44343,0.47025,0.32264,1.22472,1.33116,1.2134,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,9718.42,1.27061,1.56396,1.256,0.59933,0.43961,0.47234,0.32326,1.2249,1.32523,1.21289,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,9909.05,1.26068,1.55152,1.25108,0.59265,0.44008,0.47171,0.3238,1.22174,1.32673,1.21274,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,10100.8,1.26838,1.55026,1.24887,0.59835,0.44205,0.47457,0.32423,1.22406,1.3229,1.21074,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,10292.4,1.26732,1.54957,1.24869,0.58955,0.442,0.47095,0.323,1.22304,1.32215,1.20962,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,10483.7,1.26231,1.54391,1.24777,0.60448,0.43825,0.47279,0.32446,1.22045,1.31964,1.20838,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,10675.2,1.26421,1.54664,1.24923,0.58591,0.44603,0.47371,0.32558,1.21875,1.31812,1.20728,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,10867.1,1.24715,1.52276,1.24236,0.58459,0.44529,0.47349,0.32561,1.21856,1.31889,1.20807,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,11059.4,1.25245,1.52648,1.24262,0.57672,0.4509,0.47487,0.32628,1.21726,1.31761,1.20819,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,11251.5,1.2577,1.52891,1.2453,0.57364,0.45313,0.47506,0.32627,1.21495,1.31573,1.20642,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,11443.4,1.25371,1.52277,1.24347,0.58665,0.44683,0.47466,0.3262,1.21551,1.31426,1.20677,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,11634.7,1.25115,1.51468,1.23775,0.59282,0.44304,0.47381,0.32589,1.21561,1.31346,1.20656,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,11826.7,1.24481,1.50902,1.23744,0.61052,0.43654,0.47583,0.32787,1.21422,1.3118,1.20542,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,12017.8,1.2428,1.5074,1.23539,0.58879,0.44236,0.47633,0.32813,1.21302,1.31044,1.2058,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,12209.6,1.24586,1.51398,1.23781,0.58488,0.44422,0.47551,0.32785,1.21106,1.30795,1.20427,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,12390.5,1.23856,1.49907,1.23578,0.57711,0.45098,0.47673,0.32852,1.21098,1.30488,1.20267,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,12564.7,1.24647,1.50555,1.23733,0.5848,0.44632,0.47623,0.32782,1.21142,1.30476,1.20203,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,12738.5,1.23751,1.49095,1.23171,0.57308,0.45112,0.4756,0.32742,1.21166,1.30491,1.20159,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,12911,1.24527,1.49584,1.23281,0.59176,0.44333,0.47579,0.32769,1.21117,1.30364,1.20098,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,13084,1.24163,1.50297,1.2334,0.59416,0.44362,0.47616,0.32811,1.20966,1.30443,1.19947,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,13256.7,1.23341,1.4869,1.22845,0.59143,0.44446,0.47629,0.32838,1.20915,1.30462,1.19972,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,13429.8,1.23558,1.49152,1.22847,0.59157,0.44682,0.47693,0.32907,1.20925,1.3055,1.19987,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,13602.6,1.22891,1.47666,1.22509,0.59068,0.44818,0.47672,0.32889,1.20874,1.30525,1.19941,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,13775.4,1.22817,1.47232,1.22711,0.58727,0.44619,0.47584,0.32833,1.20809,1.30583,1.19939,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,13948.5,1.22773,1.47422,1.22662,0.58258,0.44729,0.47549,0.32804,1.2078,1.30459,1.19931,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,14126.9,1.22375,1.46356,1.22303,0.58558,0.44443,0.47565,0.32803,1.20776,1.30453,1.19937,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,14319.2,1.23089,1.47699,1.22506,0.57689,0.45008,0.47596,0.32843,1.20782,1.30382,1.19939,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,14510.7,1.22144,1.46076,1.21993,0.57704,0.44617,0.47592,0.32855,1.20806,1.3034,1.19935,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,14703,1.22642,1.4543,1.22353,0.58145,0.44493,0.47664,0.32836,1.20776,1.3031,1.19898,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,14894.9,1.22251,1.46149,1.22216,0.58673,0.44302,0.47682,0.32853,1.20759,1.30274,1.1986,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,15087.7,1.21862,1.44333,1.21966,0.58205,0.44608,0.47674,0.32831,1.208,1.30235,1.1989,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,15279.1,1.21923,1.44587,1.21817,0.5896,0.4426,0.47611,0.32826,1.20802,1.30216,1.19905,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,15471.1,1.21101,1.44584,1.21634,0.58275,0.44557,0.47635,0.32833,1.20832,1.30217,1.19921,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,15663.2,1.21577,1.43608,1.21589,0.58143,0.44634,0.47594,0.32846,1.20821,1.30204,1.19915,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,15858.3,1.21523,1.43445,1.2162,0.58374,0.446,0.47619,0.32836,1.20805,1.30269,1.19921,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,16053.3,1.21329,1.43536,1.21661,0.58476,0.44593,0.47607,0.32815,1.20813,1.30285,1.19909,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,16247.6,1.20748,1.43186,1.21401,0.58659,0.44853,0.47646,0.32848,1.20788,1.3027,1.19881,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,16442.9,1.20857,1.42887,1.21451,0.58849,0.44692,0.47676,0.32867,1.20803,1.30247,1.19871,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,16637.6,1.21116,1.42822,1.21358,0.58703,0.44816,0.4765,0.32866,1.20787,1.30256,1.19876,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,16831.5,1.20642,1.41569,1.21138,0.58989,0.44703,0.47665,0.32875,1.20792,1.30236,1.19839,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,17025.5,1.20157,1.41356,1.20759,0.59072,0.44705,0.47649,0.32858,1.20799,1.30261,1.19827,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,17220.5,1.20694,1.26307,1.2193,0.59229,0.44765,0.47664,0.32872,1.20803,1.30287,1.19835,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,17409.7,1.20052,1.24224,1.21665,0.59246,0.44683,0.47667,0.32861,1.20774,1.30305,1.19838,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,17599.2,1.19356,1.22621,1.21095,0.59287,0.44695,0.47678,0.32866,1.20781,1.30322,1.19837,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,17787.7,1.19036,1.22698,1.20848,0.59405,0.4462,0.47687,0.32878,1.20776,1.30352,1.19841,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,17975.9,1.19052,1.21536,1.20504,0.59186,0.44702,0.47658,0.32862,1.20782,1.30321,1.19853,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,18164,1.18404,1.20503,1.20392,0.59044,0.44781,0.47649,0.32857,1.20815,1.30348,1.19867,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,18352.2,1.18453,1.20253,1.20239,0.5914,0.4471,0.47645,0.32853,1.20841,1.30358,1.19889,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,18540.2,1.17959,1.1975,1.20063,0.5933,0.44528,0.47649,0.32836,1.20861,1.30363,1.19915,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,18728.2,1.18269,1.19504,1.20269,0.59317,0.4446,0.47656,0.32825,1.20856,1.30362,1.19913,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,18916.5,1.18039,1.19234,1.20134,0.59347,0.44464,0.47653,0.32827,1.20864,1.30356,1.19927,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
